Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-03,Wednesday,21694.0,FALSE,09:22:00,84.0,21550,111.35,128.55,29.0,36.5,21650,102.9,179.45,81.0,150.15,-34.28,57.28,-17.82,73.74,-16.46,-16.46,23.0
2024-01-10,Wednesday,21594.25,FALSE,09:22:00,84.0,21500,96.55,200.5,58.0,176.25,21550,91.1,159.85,16.8,17.7,-30.03,-30.03,-15.45,-15.45,-14.58,-14.58,-60.06
2024-01-17,Wednesday,21821.4,FALSE,09:22:00,84.0,21850,84.35,83.95,7.7,8.95,21800,85.0,267.0,67.5,244.6,60.96,-13.6,74.56,0.0,-13.6,-13.6,47.36
2024-01-24,Wednesday,21259.05,FALSE,09:22:00,84.0,21300,102.2,222.0,66.85,209.6,21200,94.7,120.8,9.45,11.5,-31.5,65.9,-16.35,-16.35,-15.15,82.25,34.400000000000006
2024-01-31,Wednesday,21594.35,FALSE,09:22:00,84.0,21650,84.3,196.4,82.15,168.0,21350,93.25,94.35,18.2,24.35,54.48,0.0,-13.49,0.0,67.97,0.0,54.48
2024-02-07,Wednesday,22060.55,FALSE,09:22:00,88.0,22050,93.6,104.0,24.95,39.85,22000,102.6,203.3,85.6,96.6,36.39,-16.42,52.81,0.0,-16.42,-16.42,19.97
2024-02-14,Wednesday,21629.4,FALSE,09:22:00,84.0,21550,100.5,381.3,90.05,338.8,21550,103.7,117.4,9.1,9.85,76.73,-16.08,-16.08,-16.08,92.81,0.0,60.650000000000006
2024-02-21,Wednesday,22221.95,FALSE,09:22:00,88.0,22200,97.75,118.0,14.65,17.45,22200,105.9,247.0,58.0,223.1,-32.58,62.38,-15.64,79.32,-16.94,-16.94,29.800000000000004
2024-02-28,Wednesday,22209.95,FALSE,09:22:00,88.0,22200,102.9,104.6,13.25,13.6,22200,94.4,326.6,79.2,311.55,73.17,-15.1,88.27,0.0,-15.1,-15.1,58.07
2024-03-06,Wednesday,22411.15,FALSE,09:22:00,88.0,22300,96.3,243.8,53.75,222.65,22300,85.4,129.9,15.05,15.7,-29.07,-29.07,-15.41,-15.41,-13.66,-13.66,-58.14
2024-03-13,Wednesday,22457.2,FALSE,09:22:00,88.0,22400,90.15,91.35,4.3,4.4,22400,96.75,504.05,93.85,459.4,69.37,0.0,84.85,0.0,-15.48,0.0,69.37
2024-03-20,Wednesday,21943.2,FALSE,09:22:00,84.0,21900,89.3,99.85,31.35,54.45,21850,81.85,172.0,43.3,71.6,20.86,-13.1,33.96,0.0,-13.1,-13.1,7.76
2024-03-27,Wednesday,22089.0,FALSE,09:22:00,88.0,22050,106.1,193.5,105.3,156.85,22150,117.05,119.0,37.4,38.55,60.35,0.0,-16.98,0.0,77.33,0.0,60.35
2024-04-03,Wednesday,22473.0,FALSE,09:22:00,88.0,22300,103.85,241.1,88.35,149.7,22400,105.95,124.25,23.6,45.25,-33.57,59.64,-16.62,0.0,-16.95,59.64,26.07
2024-04-09,Tuesday,22766.55,FALSE,09:22:00,88.0,22650,111.2,164.45,56.85,70.35,22750,104.0,141.45,54.5,110.2,-34.43,-34.43,-17.79,-17.79,-16.64,-16.64,-68.86
2024-04-16,Tuesday,22224.9,FALSE,09:22:00,88.0,22150,116.9,128.75,51.3,93.45,22250,128.0,200.0,101.35,114.65,1.8,12.07,22.28,0.0,-20.48,12.07,13.870000000000001
2024-04-24,Wednesday,22411.9,FALSE,09:22:00,88.0,22350,114.05,168.85,84.15,101.85,22500,126.45,139.75,74.6,103.75,3.19,11.06,-18.25,11.06,21.44,0.0,14.25
2024-04-30,Tuesday,22775.0,FALSE,09:22:00,88.0,22650,117.05,177.05,71.0,77.65,22750,114.7,145.4,57.1,131.75,-37.08,38.23,-18.73,38.23,-18.35,0.0,1.1499999999999986
2024-05-08,Wednesday,22340.2,FALSE,09:22:00,88.0,22250,104.25,192.0,63.75,105.5,22250,103.25,135.0,29.65,44.2,-33.2,41.34,-16.68,-16.68,-16.52,58.02,8.14
