Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-04,Thursday,71671.98,FALSE,09:22:00,280.0,71500,332.5,515.0,327.5,515.0,71800,307.25,306.85,74.0,74.9,174.48,-54.03,228.51,174.48
2024-01-11,Thursday,71941.68,FALSE,09:22:00,280.0,71800,340.3,351.1,110.85,177.0,72100,328.35,592.5,310.85,401.8,105.69,159.05,-53.36,105.69
2024-01-18,Thursday,71140.43,FALSE,09:22:00,280.0,71300,280.45,424.95,116.5,264.7,70900,280.4,547.45,70.4,110.1,-91.13,-45.57,-45.56,-91.13
2024-01-24,Wednesday,70353.45,FALSE,09:22:00,280.0,70500,318.25,822.05,225.45,784.3,70200,333.15,421.95,34.55,44.75,-105.86,-51.72,-54.14,-105.86
2024-02-01,Thursday,71784.23,FALSE,09:22:00,280.0,72500,290.75,375.0,33.2,35.0,71200,294.9,357.6,54.0,95.1,-95.17,-47.25,-47.92,-95.17
2024-02-08,Thursday,72381.02,FALSE,09:22:00,280.0,72600,305.8,310.95,17.5,26.35,72300,324.65,1056.2,307.95,836.8,222.87,275.63,-52.76,222.87
2024-02-15,Thursday,71956.53,FALSE,09:22:00,280.0,72100,321.3,375.0,182.05,328.95,71900,341.5,507.85,154.75,158.45,-107.7,-52.21,-55.49,-107.7
2024-02-22,Thursday,72588.76,FALSE,09:22:00,280.0,72700,303.15,641.05,117.65,638.05,72500,313.8,598.0,41.0,41.25,-100.25,-49.26,-50.99,-100.25
2024-02-29,Thursday,72224.24,FALSE,09:22:00,280.0,72500,301.15,487.95,217.5,374.95,72000,297.3,320.55,66.65,66.65,177.99,-48.94,226.93,177.99
2024-03-06,Wednesday,73539.1,FALSE,09:22:00,280.0,73600,306.15,725.45,194.9,671.3,73500,291.05,390.75,51.9,57.1,-97.05,-49.75,-47.3,-97.05
2024-03-14,Thursday,72613.84,FALSE,09:22:00,280.0,72800,319.0,764.0,295.05,470.7,72600,330.6,347.65,50.9,60.05,214.58,-51.84,266.42,214.58
2024-03-21,Thursday,72671.61,FALSE,09:22:00,280.0,72700,293.75,372.0,170.95,250.6,72700,296.25,406.3,161.8,163.15,-95.87,-47.73,-48.14,-95.87
2024-03-27,Wednesday,72626.19,FALSE,09:22:00,280.0,72700,297.0,519.4,293.65,499.0,72700,278.45,279.15,68.3,73.45,153.26,-48.26,201.52,153.26
2024-04-04,Thursday,74305.2,FALSE,09:22:00,280.0,74300,295.0,359.55,87.95,259.95,74300,301.95,888.15,195.0,202.05,-97.01,-47.94,-49.07,-97.01
2024-04-10,Wednesday,74881.65,FALSE,09:22:00,280.0,74800,322.8,403.1,271.25,318.25,74900,346.1,350.0,185.95,210.0,79.32,-52.45,131.77,79.32
2024-04-18,Thursday,73228.44,FALSE,09:22:00,280.0,73200,320.25,404.95,60.25,82.45,73300,302.55,856.75,202.95,706.3,-101.2,-52.04,-49.16,-101.2
