Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-05,Friday,21805.3,FALSE,09:34:00,84.0,21800,88.95,96.0,47.3,70.7,21700,99.15,160.0,82.0,94.0,1.5,17.36,-15.86,1.5
2024-01-12,Friday,21769.0,FALSE,09:34:00,84.0,21800,102.0,254.45,96.55,220.7,21700,104.45,108.7,48.7,49.4,37.69,-16.32,54.01,37.69
2024-01-19,Friday,21650.1,FALSE,09:34:00,84.0,21800,92.25,108.4,69.7,91.85,21500,92.3,124.15,66.9,74.4,-29.53,-14.76,-14.77,-29.53
2024-02-02,Friday,22039.5,FALSE,09:34:00,88.0,22150,91.35,174.8,48.3,49.2,21800,87.45,142.75,56.15,120.4,-28.61,-14.62,-13.99,-28.61
2024-02-09,Friday,21822.75,FALSE,09:34:00,84.0,21950,99.7,107.4,62.1,80.6,21600,101.0,171.55,73.7,79.2,1.94,18.1,-16.16,1.94
2024-02-16,Friday,22062.0,FALSE,09:34:00,88.0,22150,100.2,134.0,93.45,100.05,21850,92.0,98.45,64.45,80.8,-5.75,-16.03,10.28,-5.75
2024-02-23,Friday,22250.0,FALSE,09:34:00,88.0,22400,97.7,118.2,65.5,67.6,22100,102.8,106.6,72.45,97.65,-11.51,-15.63,4.12,-11.51
2024-03-01,Friday,22252.0,FALSE,09:34:00,88.0,22300,100.5,203.5,98.7,184.6,22000,99.25,100.4,49.55,52.65,29.53,-16.08,45.61,29.53
2024-03-15,Friday,22144.55,FALSE,09:34:00,88.0,22250,89.0,92.75,47.1,67.3,21950,97.6,159.95,80.05,86.5,5.19,20.81,-15.62,5.19
2024-04-19,Friday,21881.4,FALSE,09:34:00,84.0,22050,100.8,233.25,82.45,194.6,21650,98.4,104.6,36.45,43.5,37.79,-16.13,53.92,37.79
2024-05-03,Friday,22874.9,FALSE,09:34:00,88.0,22900,91.2,92.3,22.7,25.45,22700,91.55,358.35,90.2,257.35,50.19,64.84,-14.65,50.19
2024-05-10,Friday,22130.4,FALSE,09:34:00,88.0,22200,106.75,144.3,72.25,87.3,21900,101.9,118.9,64.5,81.85,-33.38,-17.08,-16.3,-33.38
2024-05-24,Friday,23026.1,FALSE,09:34:00,92.0,23200,98.75,100.25,64.5,70.6,22800,91.5,109.7,60.5,74.75,12.52,27.16,-14.64,12.52
2024-05-31,Friday,22748.0,FALSE,09:34:00,88.0,23500,93.65,122.35,70.45,114.45,21500,92.0,137.25,67.2,121.3,-29.7,-14.98,-14.72,-29.7
2024-06-07,Friday,22968.45,FALSE,09:34:00,88.0,23300,89.65,226.6,73.7,207.0,22500,89.4,93.8,30.6,31.8,42.37,-14.34,56.71,42.37
2024-06-21,Friday,23620.5,FALSE,09:34:00,92.0,23700,96.0,98.7,40.75,45.4,23500,88.25,185.45,82.35,138.5,35.52,49.64,-14.12,35.52
2024-06-28,Friday,24173.05,FALSE,09:34:00,96.0,24250,98.95,134.25,62.25,71.15,23950,102.2,122.2,71.85,100.45,-32.18,-15.83,-16.35,-32.18
2024-07-05,Friday,24266.3,FALSE,09:34:00,96.0,24250,118.4,200.85,103.3,169.2,24150,109.35,114.45,42.3,53.45,35.87,-18.94,54.81,35.87
2024-07-19,Friday,24770.0,FALSE,09:34:00,96.0,25050,101.55,102.95,56.1,59.65,24400,95.6,188.0,92.25,172.65,25.58,40.88,-15.3,25.58
2024-07-26,Friday,24535.35,FALSE,09:34:00,96.0,24550,112.95,383.6,112.5,348.05,24400,107.25,106.5,21.9,25.9,62.21,-18.07,80.28,62.21
2024-08-02,Friday,24854.65,FALSE,09:34:00,96.0,24900,110.55,110.45,55.55,65.35,24700,110.6,194.6,93.85,161.3,26.39,44.09,-17.7,26.39
2024-08-16,Friday,24411.15,FALSE,09:34:00,96.0,24500,100.8,184.0,49.6,174.8,24300,101.0,205.5,46.0,48.95,-32.29,-16.13,-16.16,-32.29
2024-08-23,Friday,24830.85,FALSE,09:34:00,96.0,24900,102.05,121.9,86.4,110.4,24750,97.05,118.65,68.15,84.65,-31.86,-16.33,-15.53,-31.86
2024-08-30,Friday,25301.2,FALSE,09:34:00,100.0,25300,111.15,127.95,96.0,124.05,25200,116.85,128.0,71.8,73.65,24.25,-17.78,42.03,24.25
2024-09-06,Friday,25195.1,FALSE,09:34:00,100.0,25200,112.35,114.4,36.0,39.35,25100,111.8,351.0,110.0,293.4,53.99,71.88,-17.89,53.99
2024-09-13,Friday,25346.05,FALSE,09:34:00,100.0,25400,104.15,139.5,91.9,99.8,25200,97.8,102.9,62.3,74.05,6.11,-16.66,22.77,6.11
2024-09-20,Friday,25481.45,FALSE,09:34:00,100.0,25550,121.05,330.65,111.05,298.3,25400,121.7,144.6,48.6,50.05,-38.84,-19.37,-19.47,-38.84
2024-10-04,Friday,25396.05,FALSE,09:34:00,100.0,25400,117.0,256.0,44.0,50.45,25050,118.8,218.3,63.55,179.25,-37.73,-18.72,-19.01,-37.73
2024-10-11,Friday,25090.0,FALSE,09:34:00,100.0,25100,112.7,130.9,76.2,83.3,24900,117.6,153.2,91.35,116.65,-36.85,-18.03,-18.82,-36.85
2024-10-18,Friday,24712.3,FALSE,09:34:00,96.0,24800,103.8,233.4,93.8,198.05,24500,100.8,108.3,28.85,32.8,50.38,-16.61,66.99,50.38
2024-10-25,Friday,24401.0,FALSE,09:34:00,96.0,24500,108.15,109.55,25.75,45.6,24300,114.5,300.9,109.1,191.0,43.15,61.47,-18.32,43.15
2024-11-08,Friday,24286.8,FALSE,09:34:00,96.0,24350,111.5,160.75,55.85,65.2,24050,116.55,134.65,84.1,109.7,-36.49,-17.84,-18.65,-36.49
2024-11-22,Friday,23538.55,FALSE,09:34:00,92.0,23700,105.5,378.35,75.45,305.4,23350,109.95,161.45,52.6,59.95,-34.47,-16.88,-17.59,-34.47
2024-11-29,Friday,24208.95,FALSE,09:34:00,96.0,24300,104.15,134.85,78.45,100.0,23850,100.2,133.0,44.35,50.0,-32.69,-16.66,-16.03,-32.69
2024-12-06,Friday,24777.25,FALSE,09:34:00,96.0,25000,108.6,117.85,60.0,64.7,24350,111.8,119.65,56.9,63.25,90.24,42.81,47.43,90.24
2024-12-13,Friday,24446.85,FALSE,09:34:00,96.0,24550,107.0,306.6,64.9,299.95,24250,109.85,235.0,18.8,19.4,-34.7,-17.12,-17.58,-34.7
2024-12-27,Friday,24000.2,FALSE,09:34:00,96.0,24000,107.15,149.0,74.4,84.25,23750,114.8,121.0,70.65,88.35,8.16,-17.14,25.3,8.16
