Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72090.69,TRUE,09:27:00,280.0,71900,260.05,263.15,21.35,125.75,72400,300.9,558.4,291.05,373.95,82.15,0.0,131.05,0.0,-48.9,0.0,82.15
2024-01-12,Friday,72011.33,TRUE,09:27:00,280.0,71700,304.4,936.45,302.5,868.15,72200,276.75,277.2,0.05,0.05,223.78,0.0,-49.46,0.0,273.24,0.0,223.78
2024-01-19,Friday,71842.05,TRUE,09:27:00,280.0,71600,354.55,368.75,63.0,83.9,72200,366.85,610.0,342.0,515.4,206.61,-59.61,266.22,0.0,-59.61,-59.61,147.0
2024-01-25,Thursday,70902.73,TRUE,09:27:00,280.0,70800,307.55,337.15,0.3,0.65,71100,315.0,850.0,258.45,410.2,251.87,-51.19,303.06,0.0,-51.19,-51.19,200.68
2024-02-02,Friday,72463.81,TRUE,09:27:00,280.0,72300,307.55,995.25,0.05,0.05,72700,286.15,1840.3,56.65,614.95,-96.48,-96.48,-49.98,-49.98,-46.5,-46.5,-192.96
2024-02-09,Friday,71487.78,TRUE,09:27:00,280.0,71400,328.05,478.0,106.0,194.55,71700,331.1,494.5,94.75,105.15,-107.11,-114.54,-53.31,-53.31,-53.8,-61.23,-221.65
2024-02-16,Friday,72286.61,TRUE,09:27:00,280.0,72100,328.5,562.45,225.0,326.3,72400,312.55,313.75,0.05,0.05,255.21,-53.38,-53.38,-53.38,308.59,0.0,201.83
2024-02-23,Friday,73201.59,TRUE,09:27:00,280.0,73100,294.45,375.0,30.0,42.9,73400,288.2,335.5,130.0,256.95,-94.68,-95.29,-47.85,-47.85,-46.83,-47.44,-189.97000000000003
2024-03-01,Friday,72906.46,TRUE,09:27:00,280.0,72800,321.85,1023.3,285.85,947.8,73100,345.15,372.8,0.05,0.1,288.44,0.0,-52.3,0.0,340.74,0.0,288.44
2024-03-07,Thursday,74123.39,TRUE,09:27:00,280.0,73900,339.6,399.0,159.25,219.2,74400,351.85,500.0,207.1,281.1,-112.36,42.06,-55.18,99.24,-57.18,-57.18,-70.3
2024-03-15,Friday,72972.8,TRUE,09:27:00,280.0,72800,323.95,344.55,0.05,0.05,73200,327.05,682.85,301.35,558.3,266.7,0.0,319.85,0.0,-53.15,0.0,266.7
2024-03-22,Friday,72221.11,TRUE,09:27:00,280.0,72100,323.5,1177.05,280.0,733.45,72400,299.75,342.4,0.05,0.05,243.38,-52.57,-52.57,-52.57,295.95,0.0,190.81
2024-03-28,Thursday,73332.68,TRUE,09:27:00,280.0,73200,279.85,1050.0,237.0,449.85,73600,294.9,334.2,0.15,0.2,245.53,0.0,-45.48,0.0,291.01,0.0,245.53
2024-04-05,Friday,74071.92,TRUE,09:27:00,280.0,73900,318.1,454.45,203.9,348.55,74200,309.45,344.5,0.05,0.05,253.84,-51.69,-51.69,-51.69,305.53,0.0,202.15
