Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-04,Thursday,71690.73,FALSE,09:23:00,280.0,71600,274.65,426.9,270.0,424.9,71800,298.8,304.85,74.0,74.9,175.53,-44.63,220.16,175.53
2024-01-11,Thursday,71943.34,FALSE,09:23:00,280.0,71800,336.75,351.1,110.85,177.0,72100,325.4,592.5,310.85,401.8,102.66,155.54,-52.88,102.66
2024-01-18,Thursday,71151.27,FALSE,09:23:00,280.0,71300,282.5,424.95,116.5,264.7,70900,285.35,547.45,70.4,110.1,-92.28,-45.91,-46.37,-92.28
2024-01-24,Wednesday,70335.32,FALSE,09:23:00,280.0,70500,319.75,822.05,225.45,784.3,70100,300.6,373.2,30.35,38.95,-100.81,-51.96,-48.85,-100.81
2024-02-01,Thursday,71762.41,FALSE,09:23:00,280.0,72500,286.4,375.0,33.2,35.0,71100,280.95,324.85,41.45,76.15,-92.19,-46.54,-45.65,-92.19
2024-02-08,Thursday,72391.23,FALSE,09:23:00,280.0,72600,304.55,310.95,17.5,26.35,72300,321.15,1056.2,307.95,836.8,222.2,274.39,-52.19,222.2
2024-02-15,Thursday,71991.87,FALSE,09:23:00,280.0,72200,298.6,321.6,150.95,269.4,71800,279.4,452.4,130.5,133.0,-19.93,25.47,-45.4,-19.93
2024-02-22,Thursday,72568.48,FALSE,09:23:00,280.0,72700,295.45,641.05,117.65,638.05,72400,279.55,531.55,32.65,33.4,-93.44,-48.01,-45.43,-93.44
2024-02-29,Thursday,72261.59,FALSE,09:23:00,280.0,72500,315.0,487.95,217.5,374.95,72100,318.5,370.75,82.7,83.45,-102.95,-51.19,-51.76,-102.95
2024-03-06,Wednesday,73566.88,FALSE,09:23:00,280.0,73600,315.75,725.45,194.9,671.3,73600,320.65,446.75,64.0,69.85,-103.42,-51.31,-52.11,-103.42
2024-03-14,Thursday,72593.7,FALSE,09:23:00,280.0,72800,301.25,764.0,295.05,470.7,72500,301.2,303.05,38.7,46.8,201.69,-48.95,250.64,201.69
2024-03-21,Thursday,72629.13,FALSE,09:23:00,280.0,72600,325.95,438.65,213.7,315.0,72700,311.55,406.3,161.8,163.15,-103.6,-52.97,-50.63,-103.6
2024-03-27,Wednesday,72644.48,FALSE,09:23:00,280.0,72700,296.95,519.4,294.8,499.0,72700,276.5,275.75,68.3,73.45,151.34,-48.25,199.59,151.34
2024-04-04,Thursday,74298.0,FALSE,09:23:00,280.0,74200,343.05,420.0,103.8,320.0,74300,318.55,888.15,195.0,202.05,-107.51,-55.75,-51.76,-107.51
2024-04-10,Wednesday,74860.72,FALSE,09:23:00,280.0,74800,318.3,403.1,271.25,318.25,74800,300.45,301.15,151.0,166.55,78.42,-51.72,130.14,78.42
2024-04-18,Thursday,73255.02,FALSE,09:23:00,280.0,73300,276.95,342.1,46.0,63.95,73300,292.3,856.75,202.95,706.3,-92.5,-45.0,-47.5,-92.5
2024-04-25,Thursday,73604.55,FALSE,09:23:00,280.0,73600,320.0,953.15,315.0,801.85,73800,334.8,336.7,73.5,91.1,187.52,-52.0,239.52,187.52
