Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-03,Wednesday,FALSE,09:44:00,"('72100CE', '71000PE')",314.3,False,,119.07125,119.07125
2024-01-10,Wednesday,FALSE,09:44:00,"('71900CE', '71000PE')",334.9,False,,59.413749999999965,59.413749999999965
2024-01-17,Wednesday,FALSE,09:44:00,"('73000CE', '71600PE')",300.45000000000005,False,,-222.20562499999994,-222.20562499999994
2024-01-23,Tuesday,FALSE,09:44:00,"('72600CE', '71400PE')",292.45,True,11:40:00,-298.605625,-298.605625
2024-01-31,Wednesday,FALSE,09:44:00,"('73000CE', '69800PE')",300.95,False,,-27.261875,-27.261875
2024-02-07,Wednesday,FALSE,09:44:00,"('73300CE', '71200PE')",300.25,False,,107.29687500000001,107.29687500000001
2024-02-14,Wednesday,FALSE,09:44:00,"('71800CE', '70100PE')",304.55,False,,-195.95687499999997,-195.95687499999997
2024-02-21,Wednesday,FALSE,09:44:00,"('73800CE', '72300PE')",326.70000000000005,False,,-15.383749999999957,-15.383749999999957
2024-02-28,Wednesday,FALSE,09:44:00,"('73900CE', '72200PE')",289.25,False,,-150.41562499999995,-150.41562499999995
2024-03-05,Tuesday,FALSE,09:44:00,"('74300CE', '73000PE')",314.05,False,,101.824375,101.824375
2024-03-13,Wednesday,FALSE,09:44:00,"('74500CE', '73000PE')",289.75,True,14:18:00,-329.27187499999997,-329.27187499999997
2024-03-20,Wednesday,FALSE,09:44:00,"('72900CE', '71700PE')",323.6,False,,37.85500000000003,37.85500000000003
2024-03-26,Tuesday,FALSE,09:44:00,"('73300CE', '71900PE')",280.8,False,,92.39,92.39
2024-04-03,Wednesday,FALSE,09:44:00,"('74000CE', '73200PE')",333.6,False,,-52.31999999999998,-52.31999999999998
2024-04-09,Tuesday,FALSE,09:44:00,"('75400CE', '74400PE')",341.95,False,,55.67562499999999,55.67562499999999
2024-04-16,Tuesday,FALSE,09:44:00,"('73700CE', '72300PE')",320.7,False,,45.39124999999998,45.39124999999998
2024-04-24,Wednesday,FALSE,09:44:00,"('74300CE', '73400PE')",309.9,False,,22.676249999999953,22.676249999999953
2024-04-30,Tuesday,FALSE,09:44:00,"('75500CE', '74000PE')",284.15,False,,66.898125,66.898125
2024-05-08,Wednesday,FALSE,09:44:00,"('74200CE', '72600PE')",290.20000000000005,False,,106.62250000000006,106.62250000000006
2024-05-15,Wednesday,FALSE,09:44:00,"('73900CE', '72600PE')",290.9,False,,44.01374999999998,44.01374999999998
2024-05-22,Wednesday,FALSE,09:44:00,"('74700CE', '73200PE')",298.45,False,,68.96937499999999,68.96937499999999
2024-05-29,Wednesday,FALSE,09:44:00,"('75800CE', '74300PE')",289.05,False,,-32.813124999999985,-32.813124999999985
2024-06-05,Wednesday,FALSE,09:44:00,"('74300CE', '69500PE')",320.2,True,14:09:00,-324.7025,-324.7025
2024-06-12,Wednesday,FALSE,09:44:00,"('77500CE', '76000PE')",301.85,False,,0.8268750000000225,0.8268750000000225
2024-06-19,Wednesday,FALSE,09:44:00,"('77900CE', '76800PE')",301.85,False,,-22.223124999999932,-22.223124999999932
2024-06-26,Wednesday,FALSE,09:44:00,"('78500CE', '77200PE')",328.0,False,,-159.70000000000002,-159.70000000000002
2024-07-03,Wednesday,FALSE,09:44:00,"('80500CE', '79200PE')",307.6,False,,33.805000000000035,33.805000000000035
2024-07-10,Wednesday,FALSE,09:44:00,"('80600CE', '79800PE')",367.95000000000005,False,,-18.799374999999934,-18.799374999999934
2024-07-16,Tuesday,FALSE,09:44:00,"('81400CE', '80100PE')",359.65,False,,104.00437499999997,104.00437499999997
2024-07-24,Wednesday,FALSE,09:44:00,"('80900CE', '79600PE')",346.2,False,,119.72249999999998,119.72249999999998
2024-07-31,Wednesday,FALSE,09:44:00,"('82100CE', '81000PE')",364.6,False,,0.6425000000000454,0.6425000000000454
2024-08-07,Wednesday,FALSE,09:44:00,"('80300CE', '78200PE')",325.75,False,,63.57812499999998,63.57812499999998
