Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-04,Thursday,FALSE,09:50:00,"('71900CE', '71600PE')",334.79999999999995,False,,97.36499999999995,97.36499999999995
2024-01-11,Thursday,FALSE,09:50:00,"('72100CE', '71600PE')",286.55,False,,91.46812500000001,91.46812500000001
2024-01-18,Thursday,FALSE,09:50:00,"('71300CE', '70100PE')",327.45,False,,37.45687500000001,37.45687500000001
2024-01-24,Wednesday,FALSE,09:50:00,"('71200CE', '70000PE')",291.2,False,,-15.790000000000035,-15.790000000000035
2024-02-01,Thursday,FALSE,09:50:00,"('72800CE', '70900PE')",320.75,False,,256.09062500000005,256.09062500000005
2024-02-08,Thursday,FALSE,09:50:00,"('72900CE', '71600PE')",312.65,False,,-50.358125000000044,-50.358125000000044
2024-02-15,Thursday,FALSE,09:50:00,"('72500CE', '71300PE')",294.65,False,,101.06687499999997,101.06687499999997
2024-02-22,Thursday,FALSE,09:50:00,"('73100CE', '72100PE')",311.75,False,,-47.54687499999998,-47.54687499999998
2024-02-29,Thursday,FALSE,09:50:00,"('73000CE', '71700PE')",318.15,False,,157.92312499999997,157.92312499999997
2024-03-06,Wednesday,FALSE,09:50:00,"('74000CE', '73300PE')",335.25,False,,-65.54062500000002,-65.54062500000002
2024-03-14,Thursday,FALSE,09:50:00,"('73300CE', '72200PE')",288.45000000000005,False,,101.49437500000002,101.49437500000002
2024-03-21,Thursday,FALSE,09:50:00,"('72900CE', '72400PE')",330.5,False,,104.46875,104.46875
2024-03-27,Wednesday,FALSE,09:50:00,"('73100CE', '72700PE')",360.05,False,,72.79937500000001,72.79937500000001
2024-04-04,Thursday,FALSE,09:50:00,"('74500CE', '73700PE')",303.1,False,,80.06125000000003,80.06125000000003
2024-04-10,Wednesday,FALSE,09:50:00,"('75200CE', '74600PE')",336.79999999999995,False,,96.63999999999994,96.63999999999994
2024-04-18,Thursday,FALSE,09:50:00,"('73400CE', '72700PE')",321.0,False,,-41.862500000000026,-41.862500000000026
2024-04-25,Thursday,FALSE,09:50:00,"('74200CE', '73500PE')",307.55,False,,-69.99437500000003,-69.99437500000003
2024-05-02,Thursday,FALSE,09:50:00,"('75000CE', '74200PE')",336.0,False,,154.15000000000003,154.15000000000003
2024-05-09,Thursday,FALSE,09:50:00,"('73700CE', '72900PE')",347.35,False,,-266.241875,-266.241875
2024-05-16,Thursday,FALSE,09:50:00,"('73600CE', '72700PE')",332.25,False,,-27.20312500000001,-27.20312500000001
2024-05-23,Thursday,FALSE,09:50:00,"('75000CE', '74000PE')",297.45000000000005,False,,-264.76812499999994,-264.76812499999994
2024-05-30,Thursday,FALSE,09:50:00,"('75000CE', '73400PE')",289.9,False,,117.42624999999998,117.42624999999998
2024-06-06,Thursday,FALSE,09:50:00,"('76000CE', '73600PE')",293.65,False,,164.47937499999998,164.47937499999998
2024-06-13,Thursday,FALSE,09:50:00,"('77200CE', '76300PE')",308.5,False,,145.09375,145.09375
2024-06-20,Thursday,FALSE,09:50:00,"('77600CE', '76700PE')",318.9,False,,73.21374999999996,73.21374999999996
2024-06-27,Thursday,FALSE,09:50:00,"('79100CE', '78200PE')",334.75,False,,-125.98437500000001,-125.98437500000001
2024-07-04,Thursday,FALSE,09:50:00,"('80600CE', '80000PE')",366.25,False,,98.32187499999998,98.32187499999998
2024-07-11,Thursday,FALSE,09:50:00,"('80200CE', '79800PE')",362.4,False,,46.119999999999976,46.119999999999976
2024-07-18,Thursday,FALSE,09:50:00,"('81100CE', '80600PE')",394.2,False,,-108.6775,-108.6775
2024-07-25,Thursday,FALSE,09:50:00,"('80100CE', '79200PE')",313.75,False,,55.578125,55.578125
2024-08-01,Thursday,FALSE,09:50:00,"('82300CE', '81600PE')",347.8,False,,88.9025,88.9025
2024-08-08,Thursday,FALSE,09:50:00,"('80100CE', '78500PE')",328.35,False,,47.14562500000006,47.14562500000006
2024-08-14,Wednesday,FALSE,09:50:00,"('79600CE', '78600PE')",342.4,False,,68.32000000000002,68.32000000000002
2024-08-22,Thursday,FALSE,09:50:00,"('81200CE', '80800PE')",355.1,False,,24.361250000000013,24.361250000000013
2024-08-29,Thursday,FALSE,09:50:00,"('82200CE', '81700PE')",347.3,False,,28.20875000000001,28.20875000000001
2024-09-05,Thursday,FALSE,09:50:00,"('82600CE', '82200PE')",352.6,False,,80.19250000000002,80.19250000000002
2024-09-12,Thursday,FALSE,09:50:00,"('82100CE', '81600PE')",330.5,True,14:47:00,-346.73125000000005,-346.73125000000005
2024-09-19,Thursday,FALSE,09:50:00,"('83900CE', '83300PE')",352.15,False,,69.19812499999996,69.19812499999996
2024-09-26,Thursday,FALSE,09:50:00,"('85600CE', '85000PE')",402.70000000000005,False,,-14.783750000000001,-14.783750000000001
2024-10-03,Thursday,FALSE,09:50:00,"('84300CE', '83100PE')",349.1,True,13:55:00,-394.66374999999994,-394.66374999999994
2024-10-10,Thursday,FALSE,09:50:00,"('82100CE', '81100PE')",354.20000000000005,False,,95.87250000000004,95.87250000000004
2024-10-17,Thursday,FALSE,09:50:00,"('81700CE', '80800PE')",342.6,False,,142.46750000000003,142.46750000000003
