Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-05,Friday,TRUE,09:34:00,"('72100CE', '72100PE')",216.60000000000002,False,,140.0925,140.0925
2024-01-12,Friday,TRUE,09:34:00,"('72000CE', '72000PE')",225.75,True,11:00:00,-248.271875,-248.271875
2024-01-19,Friday,TRUE,09:34:00,"('71800CE', '71800PE')",327.70000000000005,False,,207.90375000000006,207.90375000000006
2024-01-25,Thursday,TRUE,09:34:00,"('70900CE', '70700PE')",355.35,False,,339.85812500000003,339.85812500000003
2024-02-02,Friday,TRUE,09:34:00,"('72500CE', '72500PE')",316.65,True,11:31:00,-376.8581250000001,-376.8581250000001
2024-02-09,Friday,TRUE,09:34:00,"('71700CE', '71400PE')",336.55,False,,332.193125,332.193125
2024-02-16,Friday,TRUE,09:34:00,"('72400CE', '72200PE')",366.79999999999995,False,,336.91499999999996,336.91499999999996
2024-02-23,Friday,TRUE,09:34:00,"('73300CE', '73200PE')",311.8,False,,250.5525,250.5525
2024-03-01,Friday,TRUE,09:34:00,"('73200CE', '72700PE')",305.05,False,,-245.41312499999998,-245.41312499999998
2024-03-07,Thursday,TRUE,09:34:00,"('74100CE', '74100PE')",328.4,False,,304.69499999999994,304.69499999999994
2024-03-15,Friday,TRUE,09:34:00,"('72900CE', '72900PE')",352.0,False,,89.99999999999997,89.99999999999997
2024-03-22,Friday,TRUE,09:34:00,"('72400CE', '72300PE')",363.55,True,14:46:00,-393.29437499999995,-393.29437499999995
2024-03-28,Thursday,TRUE,09:34:00,"('73400CE', '73400PE')",309.95000000000005,True,12:36:00,-337.02437499999985,-337.02437499999985
2024-04-05,Friday,TRUE,09:34:00,"('74200CE', '73900PE')",305.65,False,,252.57937499999997,252.57937499999997
2024-04-12,Friday,TRUE,09:34:00,"('74900CE', '74900PE')",303.45,True,12:16:00,-686.5556250000001,-686.5556250000001
2024-04-19,Friday,TRUE,09:34:00,"('72400CE', '71700PE')",306.95,True,13:59:00,-321.286875,-321.286875
2024-04-26,Friday,TRUE,09:34:00,"('74400CE', '74200PE')",310.45000000000005,False,,-165.93062499999996,-165.93062499999996
2024-05-03,Friday,TRUE,09:34:00,"('75100CE', '74800PE')",313.6,True,10:40:00,-341.92,-341.92
2024-05-10,Friday,TRUE,09:34:00,"('72800CE', '72600PE')",319.3,False,,315.20875,315.20875
2024-05-17,Friday,TRUE,09:34:00,"('73600CE', '73300PE')",303.0,False,,-17.837500000000013,-17.837500000000013
